C:\Users\sina\Desktop\AccessMeasurements\x64\Debug>AccessMeasurements.exe
Press enter to continue...
Sample 450, took 4442 cycles
Sample 451, took 4430 cycles
Sample 452, took 4357 cycles
Sample 453, took 4361 cycles
Sample 454, took 4416 cycles
Sample 455, took 4514 cycles
Sample 456, took 4438 cycles
Sample 457, took 4442 cycles
Sample 458, took 4435 cycles
Sample 459, took 4404 cycles
Sample 460, took 4450 cycles
Sample 461, took 4371 cycles
Sample 462, took 4375 cycles
Sample 463, took 4432 cycles
Sample 464, took 4400 cycles
Sample 465, took 4375 cycles
Sample 466, took 4418 cycles
Sample 467, took 4412 cycles
Sample 468, took 4440 cycles
Sample 469, took 4413 cycles
Sample 470, took 4373 cycles
Sample 471, took 4432 cycles
Sample 472, took 4442 cycles
Sample 473, took 4418 cycles
Sample 474, took 4385 cycles
Sample 475, took 4400 cycles
Sample 476, took 4369 cycles
Sample 477, took 4393 cycles
Sample 478, took 4367 cycles
Sample 479, took 4465 cycles
Sample 480, took 4438 cycles
Sample 481, took 4375 cycles
Sample 482, took 4371 cycles
Sample 483, took 4375 cycles
Sample 484, took 4376 cycles
Sample 485, took 4355 cycles
Sample 486, took 4424 cycles
Sample 487, took 4353 cycles
Sample 488, took 4370 cycles
Sample 489, took 4387 cycles
Sample 490, took 4365 cycles
Sample 491, took 4386 cycles
Sample 492, took 4348 cycles
Sample 493, took 4396 cycles
Sample 494, took 4375 cycles
Sample 495, took 4355 cycles
Sample 496, took 4363 cycles
Sample 497, took 4347 cycles
Sample 498, took 4408 cycles
Sample 499, took 4361 cycles
Sample 500, took 4458 cycles
Sample 501, took 4383 cycles
Sample 502, took 4400 cycles
Sample 503, took 4420 cycles
Sample 504, took 4402 cycles
Sample 505, took 4443 cycles
Sample 506, took 4374 cycles
Sample 507, took 4440 cycles
Sample 508, took 4412 cycles
Sample 509, took 4410 cycles
Sample 510, took 4454 cycles
Sample 511, took 4386 cycles
Sample 512, took 4385 cycles
Sample 513, took 4420 cycles
Sample 514, took 4395 cycles
Sample 515, took 4404 cycles
Sample 516, took 4394 cycles
Sample 517, took 4438 cycles
Sample 518, took 4449 cycles
Sample 519, took 4392 cycles
Sample 520, took 4386 cycles
Sample 521, took 4434 cycles
Sample 522, took 4473 cycles
Sample 523, took 4397 cycles
Sample 524, took 4441 cycles
Sample 525, took 4381 cycles
Sample 526, took 4390 cycles
Sample 527, took 4383 cycles
Sample 528, took 4379 cycles
Sample 529, took 4382 cycles
Sample 530, took 4361 cycles
Sample 531, took 4399 cycles
Sample 532, took 4363 cycles
Sample 533, took 4361 cycles
Sample 534, took 4483 cycles
Sample 535, took 4377 cycles
Sample 536, took 4400 cycles
Sample 537, took 4349 cycles
Sample 538, took 4383 cycles
Sample 539, took 4377 cycles
Sample 540, took 4377 cycles
Sample 541, took 4447 cycles
Sample 542, took 4437 cycles
Sample 543, took 4432 cycles
Sample 544, took 4372 cycles
Sample 545, took 4402 cycles
Sample 546, took 4402 cycles
Sample 547, took 4371 cycles
Sample 548, took 4416 cycles
Sample 549, took 4357 cycles
Sample 550, took 4390 cycles
Sample 551, took 4383 cycles
Sample 552, took 4376 cycles
Sample 553, took 4438 cycles
Sample 554, took 4428 cycles
Sample 555, took 4447 cycles
Sample 556, took 4416 cycles
Sample 557, took 4434 cycles
Sample 558, took 4389 cycles
Sample 559, took 4387 cycles
Sample 560, took 4477 cycles
Sample 561, took 4347 cycles
Sample 562, took 4432 cycles
Sample 563, took 4377 cycles
Sample 564, took 4363 cycles
Sample 565, took 4418 cycles
Sample 566, took 4426 cycles
Sample 567, took 4410 cycles
Sample 568, took 4376 cycles
Sample 569, took 4422 cycles
Sample 570, took 4383 cycles
Sample 571, took 4382 cycles
Sample 572, took 4465 cycles
Sample 573, took 4432 cycles
Sample 574, took 4387 cycles
Sample 575, took 4380 cycles
Sample 576, took 4400 cycles
Sample 577, took 4387 cycles
Sample 578, took 4440 cycles
Sample 579, took 4428 cycles
Sample 580, took 4440 cycles
Sample 581, took 4406 cycles
Sample 582, took 4438 cycles
Sample 583, took 4383 cycles
Sample 584, took 4452 cycles
Sample 585, took 4373 cycles
Sample 586, took 4432 cycles
Sample 587, took 4439 cycles
Sample 588, took 4437 cycles
Sample 589, took 4398 cycles
Sample 590, took 4465 cycles
Sample 591, took 4410 cycles
Sample 592, took 4371 cycles
Sample 593, took 4377 cycles
Sample 594, took 4434 cycles
Sample 595, took 4422 cycles
Sample 596, took 4383 cycles
Sample 597, took 4399 cycles
Sample 598, took 4406 cycles
Sample 599, took 4380 cycles
Sample 600, took 4444 cycles
Sample 601, took 4418 cycles
Sample 602, took 4377 cycles
Sample 603, took 4386 cycles
Sample 604, took 4465 cycles
Sample 605, took 4450 cycles
Sample 606, took 4386 cycles
Sample 607, took 4420 cycles
Sample 608, took 4442 cycles
Sample 609, took 4381 cycles
Sample 610, took 4426 cycles
Sample 611, took 4433 cycles
Sample 612, took 4452 cycles
Sample 613, took 4318 cycles
Sample 614, took 4424 cycles
Sample 615, took 4388 cycles
Sample 616, took 4394 cycles
Sample 617, took 4459 cycles
Sample 618, took 4378 cycles
Sample 619, took 4402 cycles
Sample 620, took 4383 cycles
Sample 621, took 4389 cycles
Sample 622, took 4420 cycles
Sample 623, took 4386 cycles
Sample 624, took 4386 cycles
Sample 625, took 4404 cycles
Sample 626, took 4452 cycles
Sample 627, took 4367 cycles
Sample 628, took 4378 cycles
Sample 629, took 4457 cycles
Sample 630, took 4414 cycles
Sample 631, took 4404 cycles
Sample 632, took 4369 cycles
Sample 633, took 4388 cycles
Sample 634, took 4420 cycles
Sample 635, took 4439 cycles
Sample 636, took 4453 cycles
Sample 637, took 4398 cycles
Sample 638, took 4430 cycles
Sample 639, took 4414 cycles
Sample 640, took 4444 cycles
Sample 641, took 4451 cycles
Sample 642, took 4372 cycles
Sample 643, took 4414 cycles
Sample 644, took 4414 cycles
Sample 645, took 4397 cycles
Sample 646, took 4397 cycles
Sample 647, took 4373 cycles
Sample 648, took 4432 cycles
Sample 649, took 4375 cycles
Sample 650, took 4379 cycles
Sample 651, took 4416 cycles
Sample 652, took 4385 cycles
Sample 653, took 4408 cycles
Sample 654, took 4416 cycles
Sample 655, took 4405 cycles
Sample 656, took 4426 cycles
Sample 657, took 4381 cycles
Sample 658, took 4389 cycles
Sample 659, took 4441 cycles
Sample 660, took 4400 cycles
Sample 661, took 4382 cycles
Sample 662, took 4386 cycles
Sample 663, took 4392 cycles
Sample 664, took 4493 cycles
Sample 665, took 4347 cycles
Sample 666, took 4404 cycles
Sample 667, took 4373 cycles
Sample 668, took 4427 cycles
Sample 669, took 4471 cycles
Sample 670, took 4385 cycles
Sample 671, took 4413 cycles
Sample 672, took 4390 cycles
Sample 673, took 4493 cycles
Sample 674, took 4436 cycles
Sample 675, took 4440 cycles
Sample 676, took 4418 cycles
Sample 677, took 4361 cycles
Sample 678, took 4376 cycles
Sample 679, took 4485 cycles
Sample 680, took 4458 cycles
Sample 681, took 4424 cycles
Sample 682, took 4432 cycles
Sample 683, took 4443 cycles
Sample 684, took 4329 cycles
Sample 685, took 4451 cycles
Sample 686, took 4473 cycles
Sample 687, took 4422 cycles
Sample 688, took 4386 cycles
Sample 689, took 4434 cycles
Sample 690, took 4428 cycles
Sample 691, took 4449 cycles
Sample 692, took 4397 cycles
Sample 693, took 4465 cycles
Sample 694, took 4383 cycles
Sample 695, took 4412 cycles
Sample 696, took 4414 cycles
Sample 697, took 4454 cycles
Sample 698, took 4392 cycles
Sample 699, took 4382 cycles
Sample 700, took 4393 cycles
Sample 701, took 4400 cycles
Sample 702, took 4377 cycles
Sample 703, took 4434 cycles
Sample 704, took 4438 cycles
Sample 705, took 4365 cycles
Sample 706, took 4372 cycles
Sample 707, took 4418 cycles
Sample 708, took 4357 cycles
Sample 709, took 4385 cycles
Sample 710, took 4440 cycles
Sample 711, took 4430 cycles
Sample 712, took 4412 cycles
Sample 713, took 4369 cycles
Sample 714, took 4402 cycles
Sample 715, took 4471 cycles
Sample 716, took 4444 cycles
Sample 717, took 4416 cycles
Sample 718, took 4428 cycles
Sample 719, took 4384 cycles
Sample 720, took 4375 cycles
Sample 721, took 4489 cycles
Sample 722, took 4409 cycles
Sample 723, took 4447 cycles
Sample 724, took 4416 cycles
Sample 725, took 4369 cycles
Sample 726, took 4410 cycles
Sample 727, took 4434 cycles
Sample 728, took 4379 cycles
Sample 729, took 4382 cycles
Sample 730, took 4375 cycles
Sample 731, took 4402 cycles
Sample 732, took 4429 cycles
Sample 733, took 4372 cycles
Sample 734, took 4459 cycles
Sample 735, took 4365 cycles
Sample 736, took 4414 cycles
Sample 737, took 4414 cycles
Sample 738, took 4388 cycles
Sample 739, took 4410 cycles
Sample 740, took 4395 cycles
Sample 741, took 4393 cycles
Sample 742, took 4408 cycles
Sample 743, took 4381 cycles
Sample 744, took 4365 cycles
Sample 745, took 4426 cycles
Sample 746, took 4412 cycles
Sample 747, took 4398 cycles
Sample 748, took 4395 cycles
Sample 749, took 4364 cycles
Sample 750, took 4505 cycles
Sample 751, took 4422 cycles
Sample 752, took 4392 cycles
Sample 753, took 4444 cycles
Sample 754, took 4420 cycles
Sample 755, took 4448 cycles
Sample 756, took 4432 cycles
Sample 757, took 4418 cycles
Sample 758, took 4384 cycles
Sample 759, took 4449 cycles
Sample 760, took 4361 cycles
Sample 761, took 4410 cycles
Sample 762, took 4388 cycles
Sample 763, took 4383 cycles
Sample 764, took 4383 cycles
Sample 765, took 4353 cycles
Sample 766, took 4363 cycles
Sample 767, took 4357 cycles
Sample 768, took 4411 cycles
Sample 769, took 4404 cycles
Sample 770, took 4355 cycles
Sample 771, took 4405 cycles
Sample 772, took 4453 cycles
Sample 773, took 4420 cycles
Sample 774, took 4398 cycles
Sample 775, took 4338 cycles
Sample 776, took 4416 cycles
Sample 777, took 4363 cycles
Sample 778, took 4400 cycles
Sample 779, took 4369 cycles
Sample 780, took 4355 cycles
Sample 781, took 4404 cycles
Sample 782, took 4400 cycles
Sample 783, took 4371 cycles
Sample 784, took 4438 cycles
Sample 785, took 4390 cycles
Sample 786, took 4402 cycles
Sample 787, took 4383 cycles
Sample 788, took 4418 cycles
Sample 789, took 4367 cycles
Sample 790, took 4373 cycles
Sample 791, took 4389 cycles
Sample 792, took 4466 cycles
Sample 793, took 4442 cycles
Sample 794, took 4403 cycles
Sample 795, took 4379 cycles
Sample 796, took 4363 cycles
Sample 797, took 4406 cycles
Sample 798, took 4389 cycles
Sample 799, took 4389 cycles
Sample 800, took 4428 cycles
Sample 801, took 4357 cycles
Sample 802, took 4363 cycles
Sample 803, took 4357 cycles
Sample 804, took 4426 cycles
Sample 805, took 4379 cycles
Sample 806, took 4357 cycles
Sample 807, took 4406 cycles
Sample 808, took 4428 cycles
Sample 809, took 4384 cycles
Sample 810, took 4381 cycles
Sample 811, took 4408 cycles
Sample 812, took 4456 cycles
Sample 813, took 4377 cycles
Sample 814, took 4383 cycles
Sample 815, took 4398 cycles
Sample 816, took 4391 cycles
Sample 817, took 4393 cycles
Sample 818, took 4355 cycles
Sample 819, took 4373 cycles
Sample 820, took 4351 cycles
Sample 821, took 4375 cycles
Sample 822, took 4359 cycles
Sample 823, took 4427 cycles
Sample 824, took 4481 cycles
Sample 825, took 4409 cycles
Sample 826, took 4369 cycles
Sample 827, took 4404 cycles
Sample 828, took 4380 cycles
Sample 829, took 4416 cycles
Sample 830, took 4436 cycles
Sample 831, took 4378 cycles
Sample 832, took 4369 cycles
Sample 833, took 4400 cycles
Sample 834, took 4397 cycles
Sample 835, took 4377 cycles
Sample 836, took 4385 cycles
Sample 837, took 4360 cycles
Sample 838, took 4426 cycles
Sample 839, took 4375 cycles
Sample 840, took 4483 cycles
Sample 841, took 4378 cycles
Sample 842, took 4393 cycles
Sample 843, took 4384 cycles
Sample 844, took 4402 cycles
Sample 845, took 4382 cycles
Sample 846, took 4373 cycles
Sample 847, took 4373 cycles
Sample 848, took 4420 cycles
Sample 849, took 4422 cycles
Sample 850, took 4383 cycles
Sample 851, took 4351 cycles
Sample 852, took 4396 cycles
Sample 853, took 4414 cycles
Sample 854, took 4373 cycles
Sample 855, took 4373 cycles
Sample 856, took 4369 cycles
Sample 857, took 4398 cycles
Sample 858, took 4440 cycles
Sample 859, took 4441 cycles
Sample 860, took 4411 cycles
Sample 861, took 4452 cycles
Sample 862, took 4447 cycles
Sample 863, took 4371 cycles
Sample 864, took 4402 cycles
Sample 865, took 4412 cycles
Sample 866, took 4444 cycles
Sample 867, took 4394 cycles
Sample 868, took 4369 cycles
Sample 869, took 4395 cycles
Sample 870, took 4390 cycles
Sample 871, took 4390 cycles
Sample 872, took 4361 cycles
Sample 873, took 4395 cycles
Sample 874, took 4373 cycles
Sample 875, took 4351 cycles
Sample 876, took 4400 cycles
Sample 877, took 4403 cycles
Sample 878, took 4394 cycles
Sample 879, took 4359 cycles
Sample 880, took 4406 cycles
Sample 881, took 4428 cycles
Sample 882, took 4378 cycles
Sample 883, took 4377 cycles
Sample 884, took 4371 cycles
Sample 885, took 4286 cycles
Sample 886, took 4398 cycles
Sample 887, took 4443 cycles
Sample 888, took 4418 cycles
Sample 889, took 4388 cycles
Sample 890, took 4389 cycles
Sample 891, took 4389 cycles
Sample 892, took 4375 cycles
Sample 893, took 4392 cycles
Sample 894, took 4404 cycles
Sample 895, took 4401 cycles
Sample 896, took 4434 cycles
Sample 897, took 4459 cycles
Sample 898, took 4450 cycles
Sample 899, took 4395 cycles
Sample 900, took 4425 cycles
Sample 901, took 4365 cycles
Sample 902, took 4374 cycles
Sample 903, took 4371 cycles
Sample 904, took 4434 cycles
Sample 905, took 4438 cycles
Sample 906, took 4406 cycles
Sample 907, took 4452 cycles
Sample 908, took 4403 cycles
Sample 909, took 4395 cycles
Sample 910, took 4459 cycles
Sample 911, took 4367 cycles
Sample 912, took 4424 cycles
Sample 913, took 4367 cycles
Sample 914, took 4432 cycles
Sample 915, took 4377 cycles
Sample 916, took 4372 cycles
Sample 917, took 4371 cycles
