PS C:\Users\moham\Downloads\AccessMeasurements\AccessMeasurements\x64\Debug> .\AccessMeasurements.exe
Press enter to continue...
Sample 511, took 4517 cycles
Sample 512, took 4416 cycles
Sample 513, took 4625 cycles
Sample 514, took 4676 cycles
Sample 515, took 4609 cycles
Sample 516, took 4353 cycles
Sample 517, took 4680 cycles
Sample 518, took 4714 cycles
Sample 519, took 4577 cycles
Sample 520, took 4441 cycles
Sample 521, took 4603 cycles
Sample 522, took 4449 cycles
Sample 523, took 4598 cycles
Sample 524, took 4442 cycles
Sample 525, took 4593 cycles
Sample 526, took 4455 cycles
Sample 527, took 4552 cycles
Sample 528, took 4454 cycles
Sample 529, took 4636 cycles
Sample 530, took 4452 cycles
Sample 531, took 4376 cycles
Sample 532, took 4471 cycles
Sample 533, took 4627 cycles
Sample 534, took 4476 cycles
Sample 535, took 4459 cycles
Sample 536, took 4636 cycles
Sample 537, took 4554 cycles
Sample 538, took 4420 cycles
Sample 539, took 4603 cycles
Sample 540, took 4453 cycles
Sample 541, took 4589 cycles
Sample 542, took 4503 cycles
Sample 543, took 4503 cycles
Sample 544, took 4459 cycles
Sample 545, took 4601 cycles
Sample 546, took 4514 cycles
Sample 547, took 4590 cycles
Sample 548, took 4708 cycles
Sample 549, took 4577 cycles
Sample 550, took 4416 cycles
Sample 551, took 4528 cycles
Sample 552, took 4485 cycles
Sample 553, took 4562 cycles
Sample 554, took 4503 cycles
Sample 555, took 4544 cycles
Sample 556, took 4410 cycles
Sample 557, took 4615 cycles
Sample 558, took 4541 cycles
Sample 559, took 4582 cycles
Sample 560, took 4492 cycles
Sample 561, took 4556 cycles
Sample 562, took 4560 cycles
Sample 563, took 4558 cycles
Sample 564, took 4400 cycles
Sample 565, took 4601 cycles
Sample 566, took 4473 cycles
Sample 567, took 4577 cycles
Sample 568, took 4376 cycles
Sample 569, took 4597 cycles
Sample 570, took 4316 cycles
Sample 571, took 4517 cycles
Sample 572, took 4459 cycles
Sample 573, took 4552 cycles
Sample 574, took 4615 cycles
Sample 575, took 4585 cycles
Sample 576, took 4479 cycles
Sample 577, took 4611 cycles
Sample 578, took 4491 cycles
Sample 579, took 4518 cycles
Sample 580, took 4402 cycles
Sample 581, took 4574 cycles
Sample 582, took 4518 cycles
Sample 583, took 4569 cycles
Sample 584, took 4436 cycles
Sample 585, took 4583 cycles
Sample 586, took 4471 cycles
Sample 587, took 4609 cycles
Sample 588, took 4828 cycles
Sample 589, took 4611 cycles
Sample 590, took 4512 cycles
Sample 591, took 5308 cycles
Sample 592, took 10628 cycles
Sample 593, took 7711 cycles
Sample 594, took 5332 cycles
Sample 595, took 4822 cycles
Sample 596, took 4390 cycles
Sample 597, took 4880 cycles
Sample 598, took 4468 cycles
Sample 599, took 10672 cycles
Sample 600, took 7648 cycles
Sample 601, took 6713 cycles
Sample 602, took 5414 cycles
Sample 603, took 7180 cycles
Sample 604, took 5413 cycles
Sample 605, took 5283 cycles
Sample 606, took 5390 cycles
Sample 607, took 4613 cycles
Sample 608, took 5060 cycles
Sample 609, took 4639 cycles
Sample 610, took 4611 cycles
Sample 611, took 4599 cycles
Sample 612, took 4920 cycles
Sample 613, took 4520 cycles
Sample 614, took 4692 cycles
Sample 615, took 4521 cycles
Sample 616, took 4562 cycles
Sample 617, took 4574 cycles
Sample 618, took 4656 cycles
Sample 619, took 5482 cycles
Sample 620, took 5196 cycles
Sample 621, took 5129 cycles
Sample 622, took 5081 cycles
Sample 623, took 5253 cycles
Sample 624, took 5044 cycles
Sample 625, took 5027 cycles
Sample 626, took 5338 cycles
Sample 627, took 5554 cycles
Sample 628, took 5171 cycles
Sample 629, took 5765 cycles
Sample 630, took 5466 cycles
Sample 631, took 5157 cycles
Sample 632, took 5460 cycles
Sample 633, took 5903 cycles
Sample 634, took 5421 cycles
Sample 635, took 5289 cycles
Sample 636, took 5452 cycles
Sample 637, took 5389 cycles
Sample 638, took 5299 cycles
Sample 639, took 5117 cycles
Sample 640, took 5381 cycles
Sample 641, took 5287 cycles
Sample 642, took 5511 cycles
Sample 643, took 5382 cycles
Sample 644, took 5429 cycles
Sample 645, took 5118 cycles
Sample 646, took 5344 cycles
Sample 647, took 5564 cycles
Sample 648, took 5495 cycles
Sample 649, took 5372 cycles
Sample 650, took 5582 cycles
Sample 651, took 5307 cycles
Sample 652, took 5535 cycles
Sample 653, took 5276 cycles
Sample 654, took 5277 cycles
Sample 655, took 5754 cycles
Sample 656, took 5561 cycles
Sample 657, took 5432 cycles
Sample 658, took 5239 cycles
Sample 659, took 5525 cycles
Sample 660, took 5438 cycles
Sample 661, took 5604 cycles
Sample 662, took 5257 cycles
Sample 663, took 5551 cycles
Sample 664, took 5540 cycles
Sample 665, took 5419 cycles
Sample 666, took 5507 cycles
Sample 667, took 5175 cycles
Sample 668, took 5548 cycles
Sample 669, took 5311 cycles
Sample 670, took 5488 cycles
Sample 671, took 5737 cycles
Sample 672, took 5463 cycles
Sample 673, took 5285 cycles
Sample 674, took 5141 cycles
Sample 675, took 5838 cycles
Sample 676, took 5740 cycles
Sample 677, took 5521 cycles
Sample 678, took 5511 cycles
Sample 679, took 5242 cycles
Sample 680, took 5418 cycles
Sample 681, took 5267 cycles
Sample 682, took 5516 cycles
Sample 683, took 5151 cycles
Sample 684, took 5397 cycles
Sample 685, took 5153 cycles
Sample 686, took 5001 cycles
Sample 687, took 5500 cycles
Sample 688, took 5634 cycles
Sample 689, took 5773 cycles
Sample 690, took 5559 cycles
Sample 691, took 5683 cycles
Sample 692, took 5521 cycles
Sample 693, took 5762 cycles
Sample 694, took 5611 cycles
Sample 695, took 5164 cycles
Sample 696, took 7075 cycles
Sample 697, took 5765 cycles
Sample 698, took 5615 cycles
Sample 699, took 5606 cycles
Sample 700, took 5718 cycles
Sample 701, took 5842 cycles
Sample 702, took 6017 cycles
Sample 703, took 5572 cycles
Sample 704, took 5697 cycles
Sample 705, took 5826 cycles
Sample 706, took 5785 cycles
Sample 707, took 5212 cycles
Sample 708, took 5686 cycles
Sample 709, took 5750 cycles
Sample 710, took 5690 cycles
Sample 711, took 5684 cycles
Sample 712, took 5712 cycles
Sample 713, took 5473 cycles
Sample 714, took 5645 cycles
Sample 715, took 5440 cycles
Sample 716, took 5202 cycles
Sample 717, took 5232 cycles
Sample 718, took 7099 cycles
Sample 719, took 6908 cycles
Sample 720, took 6327 cycles
Sample 721, took 5364 cycles
Sample 722, took 5543 cycles
Sample 723, took 5578 cycles
Sample 724, took 5541 cycles
Sample 725, took 5447 cycles
Sample 726, took 5467 cycles
Sample 727, took 5332 cycles
Sample 728, took 5208 cycles
Sample 729, took 5781 cycles
Sample 730, took 5470 cycles
Sample 731, took 5145 cycles
Sample 732, took 5011 cycles
Sample 733, took 5482 cycles
Sample 734, took 5556 cycles
Sample 735, took 5529 cycles
Sample 736, took 5647 cycles
Sample 737, took 4932 cycles
Sample 738, took 5533 cycles
Sample 739, took 5358 cycles
Sample 740, took 5620 cycles
Sample 741, took 5370 cycles
Sample 742, took 5780 cycles
Sample 743, took 5409 cycles
Sample 744, took 5503 cycles
Sample 745, took 5724 cycles
Sample 746, took 5374 cycles
Sample 747, took 5472 cycles
Sample 748, took 5341 cycles
Sample 749, took 5412 cycles
Sample 750, took 5486 cycles
Sample 751, took 5353 cycles
Sample 752, took 5403 cycles
Sample 753, took 5432 cycles
Sample 754, took 5499 cycles
Sample 755, took 5357 cycles
Sample 756, took 5695 cycles
Sample 757, took 5606 cycles
Sample 758, took 5149 cycles
Sample 759, took 5686 cycles
Sample 760, took 5684 cycles
Sample 761, took 5131 cycles
Sample 762, took 5776 cycles
Sample 763, took 5675 cycles
Sample 764, took 5464 cycles
Sample 765, took 5566 cycles
Sample 766, took 5566 cycles
Sample 767, took 5561 cycles
Sample 768, took 5496 cycles
Sample 769, took 5511 cycles
Sample 770, took 5616 cycles
Sample 771, took 5550 cycles
Sample 772, took 5584 cycles
Sample 773, took 5626 cycles
Sample 774, took 5549 cycles
Sample 775, took 5263 cycles
Sample 776, took 5153 cycles
Sample 777, took 5349 cycles
Sample 778, took 5300 cycles
Sample 779, took 5283 cycles
Sample 780, took 5941 cycles
Sample 781, took 5626 cycles
Sample 782, took 5422 cycles
Sample 783, took 5409 cycles
Sample 784, took 5558 cycles
Sample 785, took 5644 cycles
Sample 786, took 5651 cycles
Sample 787, took 5285 cycles
Sample 788, took 5483 cycles
Sample 789, took 5766 cycles
Sample 790, took 5504 cycles
Sample 791, took 5066 cycles
Sample 792, took 5328 cycles
Sample 793, took 5297 cycles
Sample 794, took 5267 cycles
Sample 795, took 7007 cycles
Sample 796, took 5149 cycles
Sample 797, took 5097 cycles
Sample 798, took 4999 cycles
Sample 799, took 5109 cycles
Sample 800, took 5206 cycles
Sample 801, took 5411 cycles
Sample 802, took 5229 cycles
Sample 803, took 5216 cycles
Sample 804, took 5257 cycles
Sample 805, took 5175 cycles
Sample 806, took 5348 cycles
Sample 807, took 5204 cycles
Sample 808, took 5332 cycles
Sample 809, took 5121 cycles
Sample 810, took 5154 cycles
Sample 811, took 4867 cycles
Sample 812, took 5180 cycles
Sample 813, took 5395 cycles
Sample 814, took 5391 cycles
Sample 815, took 5031 cycles
Sample 816, took 5364 cycles
Sample 817, took 5052 cycles
Sample 818, took 5337 cycles
Sample 819, took 5235 cycles
Sample 820, took 5054 cycles
Sample 821, took 5092 cycles
Sample 822, took 5060 cycles
Sample 823, took 5464 cycles
Sample 824, took 5135 cycles
Sample 825, took 5259 cycles
Sample 826, took 5053 cycles
Sample 827, took 5273 cycles
Sample 828, took 5165 cycles
Sample 829, took 5572 cycles
Sample 830, took 5303 cycles
Sample 831, took 4952 cycles
Sample 832, took 4936 cycles
Sample 833, took 5032 cycles
Sample 834, took 6612 cycles
Sample 835, took 5383 cycles
Sample 836, took 5176 cycles
Sample 837, took 5433 cycles
Sample 838, took 5395 cycles
Sample 839, took 5121 cycles
Sample 840, took 5684 cycles
Sample 841, took 5364 cycles
Sample 842, took 5119 cycles
Sample 843, took 5029 cycles
Sample 844, took 5249 cycles
Sample 845, took 5238 cycles
Sample 846, took 5176 cycles
Sample 847, took 5917 cycles
Sample 848, took 5521 cycles
Sample 849, took 5115 cycles
Sample 850, took 5318 cycles
Sample 851, took 5439 cycles
Sample 852, took 5594 cycles
Sample 853, took 5339 cycles
Sample 854, took 5096 cycles
Sample 855, took 5278 cycles
Sample 856, took 5791 cycles
Sample 857, took 5235 cycles
Sample 858, took 5537 cycles
Sample 859, took 5269 cycles
Sample 860, took 5111 cycles
Sample 861, took 5086 cycles
Sample 862, took 5401 cycles
Sample 863, took 5131 cycles
Sample 864, took 5048 cycles
Sample 865, took 4974 cycles
Sample 866, took 5482 cycles
Sample 867, took 5255 cycles
Sample 868, took 5781 cycles
Sample 869, took 5584 cycles
Sample 870, took 5558 cycles
Sample 871, took 5332 cycles
Sample 872, took 5076 cycles
Sample 873, took 5283 cycles
Sample 874, took 5186 cycles
Sample 875, took 5578 cycles
Sample 876, took 5131 cycles
Sample 877, took 5326 cycles
Sample 878, took 5249 cycles
Sample 879, took 5462 cycles
Sample 880, took 5385 cycles
Sample 881, took 5456 cycles
Sample 882, took 5389 cycles
Sample 883, took 5123 cycles
Sample 884, took 5558 cycles
Sample 885, took 5493 cycles
Sample 886, took 5263 cycles
Sample 887, took 5377 cycles
Sample 888, took 5505 cycles
Sample 889, took 5095 cycles
Sample 890, took 5403 cycles
Sample 891, took 5287 cycles
Sample 892, took 5170 cycles
Sample 893, took 5241 cycles
Sample 894, took 5474 cycles
Sample 895, took 5180 cycles
Sample 896, took 7624 cycles
Sample 897, took 5629 cycles
Sample 898, took 5679 cycles
Sample 899, took 5424 cycles
Sample 900, took 5223 cycles
Sample 901, took 5265 cycles
Sample 902, took 5373 cycles
Sample 903, took 5511 cycles
Sample 904, took 5097 cycles
Sample 905, took 5391 cycles
Sample 906, took 5350 cycles
Sample 907, took 5543 cycles
Sample 908, took 5601 cycles
Sample 909, took 5598 cycles
Sample 910, took 5197 cycles
Sample 911, took 5062 cycles
Sample 912, took 5305 cycles
Sample 913, took 5641 cycles
Sample 914, took 5512 cycles
Sample 915, took 5366 cycles
Sample 916, took 5728 cycles
Sample 917, took 5573 cycles
Sample 918, took 5346 cycles
